Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
5058,AllMASTER_Boss_Chp8_ESP,Edoras Defender of Power,65,10,"Axe, Bow, Staff, Lightning, Light",44000,780,745,125,73,67,187,137,261,0,0
5059,AllMASTER_Boss_Chp8_ESWP,Edoras Defender of Wealth,65,10,"Sword, Dagger, Axe, Fire, Dark",25000,745,780,125,73,67,187,137,261,0,0
5060,AllMASTER_Boss_Chp8_ESFP,Edoras Defender of Fame,65,10,"Spear, Tome, Fan, Ice, Wind",23000,780,745,125,73,67,187,137,261,0,0
5061,AllMASTER_Boss_Chp8_ESPP,Edoras Defender of Power,65,10,"Axe, Bow, Staff, Lightning, Light",23000,780,745,125,73,67,187,137,261,0,0
5064,AllMASTER_Boss_Chp6_ESW,Edoras Defender of Wealth,65,10,"Sword, Dagger, Axe, Fire, Dark",80000,745,780,125,90,90,187,137,261,0,0
5065,AllMASTER_Boss_Chp6_ESF,Edoras Defender of Fame,65,10,"Spear, Tome, Fan, Ice, Wind",80000,780,745,125,90,90,187,137,261,0,0
5066,AllMASTER_Boss_Chp6_ESP,Edoras Defender of Power,65,10,"Axe, Bow, Staff, Lightning, Light",80000,780,745,125,90,90,187,137,261,0,0
5067,AllMASTER_Boss_Chp8_ESWP_2,Edoras Defender of Wealth,65,10,"Sword, Dagger, Axe, Fire, Dark",25000,745,780,125,73,67,187,137,261,0,0
5068,AllMASTER_Boss_Chp8_ESFP_2,Edoras Defender of Fame,65,10,"Spear, Tome, Fan, Ice, Wind",23000,780,745,125,73,67,187,137,261,0,0
5069,AllMASTER_Boss_Chp8_ESPP_2,Edoras Defender of Power,65,10,"Axe, Bow, Staff, Lightning, Light",23000,780,745,125,73,67,187,137,261,0,0
5062,B05_00_BlkMan_01,Blackrobe (Axe),62,6,"Sword, Bow, Fan, Fire, Lightning",54870,692,672,125,72,70,205,160,245,25000,8000
5063,B05_00_BlkMan_02,Blackrobe (Bow),62,7,"Spear, Dagger, Tome, Ice, Light",54961,646,626,125,75,73,191,176,248,25000,8000
5070,B05_00_BlkMan_03,Blackrobe (Dagger),62,7,"Sword, Spear, Axe, Lightning, Dark",54840,675,655,125,67,65,215,154,242,25000,8000
5074,B06_04_Boss_01,Foreign Emissary (Circle Blade),62,8,"Sword, Axe, Tome, Ice, Light",51397,705,705,125,76,74,214,219,255,39000,9000
5075,B06_04_Boss_02,Foreign Emissary (Staff),62,11,"Spear, Axe, Bow, Ice, Dark",64206,688,688,125,70,68,199,259,261,39000,9000
5076,B07_02_Boss_01,Black Scarlet (Polearm),62,6,"Sword, Dagger, Staff, Fire, Wind",69305,711,711,125,74,74,244,229,249,38000,11000
5077,B07_02_Boss_02,Black Scarlet (Hammer),62,10,"Spear, Bow, Fan, Lightning, Light",56392,695,695,125,80,80,239,262,256,38000,11000
5071,B05_04_Boss,Delvecchio,63,7,"Spear, Bow, Staff, Wind, Light",71792,661,661,138,78,69,202,222,208,87000,37000
5078,B05_04_Boss_01,Delvecchio's Lackey (Axe),62,6,"Sword, Bow, Fan, Fire, Lightning",28044,672,672,138,72,70,205,160,245,0,0
5079,B05_04_Boss_02,Delvecchio's Lackey (Bow),62,7,"Spear, Dagger, Tome, Ice, Light",28101,626,626,138,75,73,191,176,248,0,0
5080,B05_04_Boss_03,Delvecchio's Lackey (Dagger),62,7,"Sword, Spear, Axe, Lightning, Dark",28025,655,655,138,67,65,215,154,242,0,0
5072,B05_09_Boss_01,Mandarino,63,16,"Sword, Dagger, Lightning, Dark",109801,725,665,138,94,75,186,185,260,45000,20000
5073,B05_09_Boss_02,Remone,63,11,"Axe, Staff, Fire, Wind",47660,681,721,138,78,69,222,231,241,45000,20000
5193,EvTwn001_Boss_01_01,Siva,8,5,"Sword, Bow, Staff, Fire, Light",1357,120,40,16,16,13,40,70,110,300,1500
5194,EvTwn001_Boss_01_02,Zash,8,5,"Spear, Bow, Fan, Ice, Light",1357,100,100,16,16,13,90,70,110,300,1500
10000,ePC001_Chp1_Em01,High Wolf,18,6,"Sword, Dagger, Bow, Lightning, Dark",3183,260,260,36,17,17,136,132,122,119,792
10001,ePC001_Chp2_Em01,Mossy Cave Tortoise,19,6,"Dagger, Fan, Wind",5810,223,223,36,45,45,70,103,160,126,870
10002,ePC001_Chp3_Em01,Suspicious Man,20,6,"Sword, Dagger, Bow, Ice",3581,303,303,38,19,19,107,112,122,163,1089
10003,ePC001_Chp3_Em02,Suspicious Man,20,6,"Sword, Dagger, Bow, Ice",3581,303,303,38,19,19,107,112,122,163,1089
10004,ePC001_Chp4_Em01,Smuggler,21,6,"Dagger, Bow, Tome, Fire, Lightning",3735,312,312,40,20,20,109,114,123,173,1197
10005,ePC001_Chp4_Em02,Smuggler,21,6,"Dagger, Bow, Tome, Fire, Lightning",3735,312,312,40,20,20,109,114,123,173,1197
10006,ePC002_Chp1_Em01,Sea Birdian,32,8,"Sword, Spear, Axe, Fire, Lightning",5275,311,311,60,24,24,166,168,148,2304,3072
10007,ePC002_Chp1_Em02,Sea Birdian,32,8,"Sword, Spear, Axe, Fire, Lightning",5275,311,311,60,24,24,166,168,148,2304,3072
10009,ePC002_Chp2_Em01,Barnacle Tortoise,33,9,"Axe, Staff, Tome, Lightning",10655,273,273,60,68,68,87,138,203,2714,3648
10010,ePC002_Chp3_Em01,Guido's Minion,34,9,"Sword, Spear, Staff, Fan, Light",5079,429,429,60,21,21,122,162,153,3544,4752
10011,ePC002_Chp3_Em02,Guido's Minion,34,9,"Sword, Spear, Staff, Fan, Light",5079,429,429,60,21,21,122,162,153,3544,4752
10012,ePC002_Chp4_Em01,Guido,35,10,"Sword, Staff, Tome, Ice, Light",18424,379,379,63,32,32,205,203,179,8214,11088
10013,ePC003_Chp1_Em01,Wounded Ratking,55,11,"Spear, Dagger, Fan, Lightning, Light",36580,862,862,113,37,37,183,281,243,37000,15540
10014,ePC003_Chp2_Em01,Merchant,56,11,"Dagger, Bow, Fan, Light, Dark",27086,479,615,113,30,104,168,216,248,22880,8862
10015,ePC003_Chp3_Em01,Ratkin Charmer's Minion,57,11,"Spear, Axe, Staff, Wind, Dark",25149,597,465,113,103,19,183,234,243,20350,8547
20047,ePC003_Chp3_Em02,Ratkin Charmer's Minion,57,11,"Spear, Axe, Staff, Wind, Dark",25149,597,465,113,103,19,183,234,243,20350,8547
10016,ePC003_Chp4_Em01,Ratkin Charmer,58,11,"Sword, Dagger, Bow, Fire, Wind",39397,888,888,113,37,37,186,288,248,41600,16112
10017,ePC003_Chp4_Em02,Wounded Ratking,58,11,"Spear, Dagger, Fan, Lightning, Light",27086,479,615,113,30,104,168,216,248,22880,8862
10018,ePC004_Chp1_Em01,Pursuer,45,9,"Sword, Dagger, Axe, Bow, Ice",14863,443,443,79,35,35,215,240,198,10450,7315
10019,ePC004_Chp2_Em01,Thief,46,10,"Spear, Axe, Staff, Lightning, Light",12817,532,532,79,42,42,172,208,202,11000,7627
10020,ePC004_Chp3_Em01,Blue,47,10,"Spear, Dagger, Staff, Ice, Light",16511,470,470,83,37,37,223,251,206,11550,7939
10021,ePC004_Chp4_Em01,Ronan,48,13,"Spear, Staff, Fan, Lightning, Wind",30020,601,601,83,49,49,207,232,227,23100,15877
10225,ePC004_Chp4_Em02,Blue,48,9,"Spear, Dagger, Staff, Ice, Light",9017,574,574,83,28,28,150,216,194,10003,7084
10022,ePC005_Chp2_Em01,Speckled Bat,19,6,"Spear, Bow, Ice, Wind, Dark",3320,268,268,36,17,17,139,134,123,126,870
10023,ePC006_Chp1_Em01,Serpentes Member,47,9,"Spear, Dagger, Staff, Ice, Dark",11593,502,502,83,40,40,165,198,194,10003,7084
10024,ePC006_Chp1_Em02,Serpentes Member,47,9,"Spear, Dagger, Staff, Ice, Dark",11593,502,502,83,40,40,165,198,194,10003,7084
10025,ePC006_Chp1_Em03,Serpentes Member,47,9,"Spear, Dagger, Staff, Ice, Dark",11593,502,502,83,40,40,165,198,194,10003,7084
10226,ePC006_Chp2_Em01,Serpentes Boss,48,13,"Spear, Fire, Wind, Dark",30020,522,418,83,86,16,159,193,206,21000,14433
10026,ePC006_Chp2_Em02,Serpentes Member,48,9,"Spear, Dagger, Staff, Ice, Dark",10535,475,475,83,38,38,160,189,186,9108,6622
10227,ePC006_Chp2_Em03,Serpentes Member,48,9,"Spear, Dagger, Staff, Ice, Dark",10535,475,475,83,38,38,160,189,186,9108,6622
10228,ePC006_Chp3_Em01,Strahd's Aide,49,10,"Spear, Staff, Tome, Fire, Wind",18343,498,498,92,39,39,231,264,215,12210,8232
10027,ePC006_Chp4_Em01,Strahd,50,14,"Dagger, Axe, Fire, Ice, Light",38667,456,570,92,33,98,185,208,242,24640,16427
10028,ePC007_Chp3_Em01,Ruffian,20,6,"Axe, Staff, Fan, Wind, Light",4377,260,260,38,17,17,136,132,122,163,1089
10234,ePC007_Chp3_Em02,Ruffian,20,6,"Axe, Staff, Fan, Wind, Light",4377,260,260,38,17,17,136,132,122,163,1089
10029,ePC007_Chp4_Em01,Fake Medicine Man,21,7,"Axe, Tome, Lightning, Wind",4966,219,281,40,12,42,92,97,127,247,1877
10030,ePC008_Chp3_Em01,Faust,37,11,"Spear, Axe, Fan, Fire, Dark",16588,517,517,67,29,29,160,198,186,11499,11581
10031,ePC009_Chp1_Em01,Apothecary,12,5,"Dagger, Staff, Fan, Fire, Dark",3079,137,176,26,9,31,81,84,113,80,527
10032,ePC010_Chp1_Em01,Shifty-eyed Drunkard,12,5,"Dagger, Bow, Tome, Wind, Light",1629,203,203,26,11,11,88,110,112,66,528
10033,ePC010_Chp1_Em02,Portly Drunkard,12,5,"Dagger, Bow, Lightning, Light",1629,203,203,26,11,11,88,110,112,66,528
10034,ePC010_Chp2_Em01,Assassin,13,5,"Axe, Bow, Fan, Fire, Light",1795,219,219,26,11,11,89,111,112,73,528
20048,ePC010_Chp2_Em02,Assassin,13,5,"Axe, Bow, Fan, Fire, Light",1795,219,219,26,11,11,89,111,112,73,528
10035,ePC010_Chp3_Em01,Assassin,14,5,"Axe, Bow, Fan, Fire, Light",1959,234,234,29,11,11,90,112,113,80,527
20049,ePC010_Chp3_Em02,Assassin,14,5,"Axe, Bow, Fan, Fire, Light",1959,234,234,29,11,11,90,112,113,80,527
10036,ePC010_Chp4_Em01,Aristolo,15,6,"Dagger, Staff, Fire, Lightning, Wind",6540,267,267,29,20,20,120,114,128,215,1610
10229,ePC010_Chp4_Em02,Assassin,15,5,"Axe, Bow, Fan, Fire, Light",1465,190,190,29,10,10,87,108,111,63,526
10233,ePC010_Chp4_Em03,Assassin,15,5,"Axe, Bow, Fan, Fire, Light",1465,190,190,29,10,10,87,108,111,63,526
10037,ePC011_Chp2_Em01,Guard,13,5,"Sword, Spear, Axe, Lightning, Wind",3338,193,150,26,33,6,91,94,115,94,666
10038,ePC011_Chp3_Em01,Geltner's Minion,14,5,"Axe, Bow, Tome, Ice, Light",3597,209,209,29,15,15,129,124,116,108,805
10039,ePC011_Chp4_Em01,Geltner,15,6,"Dagger, Axe, Tome, Fire, Wind",6540,267,267,29,20,20,120,114,128,215,1610
20002,ePC011_Chp4_Em02,Geltner's Minion,15,5,"Axe, Bow, Tome, Ice, Light",2301,143,143,29,12,12,122,117,111,63,526
20003,ePC011_Chp4_Em03,Geltner's Minion,15,5,"Axe, Bow, Tome, Ice, Light",2301,143,143,29,12,12,122,117,111,63,526
10040,ePC012_Chp4_Em01,Jude,15,6,"Sword, Spear, Staff, Wind, Dark",7194,186,232,29,12,36,102,95,128,215,1610
10041,ePC012_Chp4_Em02,Jude's Minion,15,5,"Spear, Dagger, Tome, Lightning, Dark",2301,143,143,29,12,12,122,117,111,63,526
20211,ePC012_Chp4_Em03,Jude's Minion,15,5,"Spear, Dagger, Tome, Lightning, Dark",2301,143,143,29,12,12,122,117,111,63,526
10044,ePC014_Chp1_Em01,Lord Morbidus,12,6,"Axe, Bow, Staff, Fire, Wind",5597,156,195,26,9,31,81,84,113,144,957
10045,ePC014_Chp2_Em01,Lord Morbidus's Minion,13,5,"Dagger, Staff, Tome, Fire, Light",2820,164,164,26,14,14,125,120,112,73,528
20050,ePC014_Chp2_Em02,Lord Morbidus's Minion,13,5,"Dagger, Staff, Tome, Fire, Light",2820,164,164,26,14,14,125,120,112,73,528
10046,ePC014_Chp3_Em01,Lord Morbidus,14,6,"Axe, Bow, Staff, Fire, Wind",6069,172,214,29,10,33,82,85,115,170,1210
10230,ePC014_Chp3_Em02,Lord Morbidus's Minion,14,5,"Dagger, Staff, Tome, Fire, Light",2042,133,133,29,12,12,121,117,110,59,524
10231,ePC014_Chp3_Em03,Lord Morbidus's Minion,14,5,"Dagger, Staff, Tome, Fire, Light",2042,133,133,29,12,12,121,117,110,59,524
10047,ePC014_Chp4_Em01,Lord Morbidus,15,6,"Axe, Bow, Staff, Fire, Wind",7194,186,232,29,12,36,102,95,128,215,1610
10235,ePC014_Chp4_Em02,Lord Morbidus's Minion,15,5,"Dagger, Staff, Tome, Fire, Light",1883,166,166,29,14,14,96,99,111,63,526
10236,ePC014_Chp4_Em03,Lord Morbidus's Minion,15,5,"Dagger, Staff, Tome, Fire, Light",1883,166,166,29,14,14,96,99,111,63,526
10048,ePC015_Chp3_Em01,Scott,14,6,"Axe, Bow, Tome, Lightning, Light",7194,232,232,29,17,17,148,133,128,215,1610
10063,ePC019_Chp1_Em01,Ruffian,52,10,"Sword, Dagger, Fan, Wind, Light",12303,684,684,102,33,33,168,250,220,12320,8214
10064,ePC019_Chp1_Em02,Ruffian,52,10,"Spear, Dagger, Staff, Ice, Dark",12303,684,684,102,33,33,168,250,220,12320,8214
10065,ePC019_Chp2_Em01,Thief,53,10,"Sword, Dagger, Bow, Ice",15818,599,599,102,46,46,185,229,220,12320,8214
10066,ePC019_Chp2_Em02,Thief,53,10,"Sword, Dagger, Bow, Ice",15818,599,599,102,46,46,185,229,220,12320,8214
10067,ePC019_Chp2_Em03,Thief,53,10,"Sword, Dagger, Bow, Ice",15818,599,599,102,46,46,185,229,220,12320,8214
10068,ePC019_Chp3_Em01,Thief,54,10,"Spear, Axe, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10069,ePC019_Chp3_Em02,Thief,54,10,"Spear, Axe, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10070,ePC019_Chp3_Em03,Thief,54,10,"Spear, Axe, Fan, Lightning, Light",16673,618,618,102,47,47,189,235,224,13926,8280
10071,ePC019_Chp4_Em01,Hogni,55,14,"Sword, Bow, Fan, Ice, Lightning",50298,663,531,113,110,26,220,258,268,40700,17094
10077,ePC022_Chp1_Em01,Thief,12,5,"Sword, Dagger, Fan, Wind, Light",2519,205,205,26,16,16,99,103,113,80,527
10078,ePC022_Chp2_Em01,War Wolf,13,5,"Staff, Tome, Fan, Light, Dark",1862,153,153,26,13,13,124,119,112,48,384
20045,ePC022_Chp2_Em02,War Wolf,13,5,"Staff, Tome, Fan, Light, Dark",1862,153,153,26,13,13,124,119,112,48,384
20046,ePC022_Chp2_Em03,War Wolf,13,5,"Staff, Tome, Fan, Light, Dark",1862,153,153,26,13,13,124,119,112,48,384
10079,ePC022_Chp3_Em01,Knight Ardante Recruit,14,4,"Dagger, Bow, Tome, Fire, Lightning",4198,176,176,29,29,29,90,93,113,80,527
20004,ePC022_Chp3_Em02,Knight Ardante Recruit,14,4,"Dagger, Bow, Tome, Fire, Lightning",4198,176,176,29,29,29,90,93,113,80,527
10080,ePC023_Chp1_Em01,Red Fox,12,5,"Dagger, Bow, Staff, Fan, Wind",2239,176,176,26,14,14,126,121,113,58,383
10081,ePC023_Chp2_Em01,High Wolf,13,5,"Sword, Dagger, Bow, Lightning, Dark",2428,193,193,26,14,14,128,123,115,68,484
10082,ePC023_Chp3_Em01,Gabbrodillo,14,5,"Sword, Spear, Bow, Tome, Ice, Dark",3589,137,137,29,36,36,63,92,146,53,384
10083,ePC023_Chp3_Em02,Forest Ratkin,14,5,"Dagger, Axe, Staff, Fire, Lightning, Light",1538,192,192,29,16,16,98,102,112,53,384
10084,ePC023_Chp3_Em03,Majestic Marmot,14,5,"Sword, Dagger, Staff, Tome, Fire, Light",2051,164,164,29,14,14,125,120,112,53,384
10086,ePC023_Chp4_Em01,Forest Tyrant,15,6,"Spear, Axe, Bow, Ice, Light",7012,286,286,29,20,20,121,117,129,228,1688
10087,ePC024_Chp1_Em01,Giant Sheep,12,5,"Spear, Bow, Staff, Fire",1680,205,205,26,16,16,99,103,113,58,383
10088,ePC024_Chp2_Em01,Raging Rhino,13,4,"Sword, Spear, Staff, Wind, Dark",3642,193,193,26,30,30,91,94,115,68,484
10089,ePC024_Chp3_Em01,Slayer Bug,14,5,"Dagger, Axe, Ice, Light",2051,164,164,29,14,14,125,120,112,53,384
10090,ePC024_Chp3_Em02,Slayer Bug,14,5,"Dagger, Axe, Ice, Light",2051,164,164,29,14,14,125,120,112,53,384
10091,ePC024_Chp3_Em03,Slayer Bug,14,5,"Dagger, Axe, Ice, Light",2051,164,164,29,14,14,125,120,112,53,384
10093,ePC024_Chp4_Em01,Great Python,15,6,"Sword, Axe, Fire, Light",6311,323,323,29,15,15,112,127,129,228,1688
10098,ePC026_Chp4_Em01,Grosvenor Consortium Member,35,9,"Spear, Dagger, Staff, Ice, Dark",5328,437,437,63,21,21,124,166,156,3732,5016
20141,ePC026_Chp4_Em02,Grosvenor Consortium Member,35,9,"Spear, Dagger, Staff, Ice, Dark",5328,437,437,63,21,21,124,166,156,3732,5016
20317,ePC026_Chp4_Em04,Grosvenor,35,10,"Spear, Dagger, Fan, Ice, Wind",16749,436,436,63,36,36,167,174,179,8214,11088
10100,ePC027_Chp1_Em01,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10101,ePC027_Chp1_Em02,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10102,ePC027_Chp1_Em03,Sand Lizardman,44,9,"Dagger, Tome, Fan, Wind, Dark",6696,462,462,75,37,37,158,184,183,6299,4648
10103,ePC027_Chp2_Em01,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
20209,ePC027_Chp2_Em02,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
20210,ePC027_Chp2_Em03,Cactus Roller,45,9,"Spear, Axe, Staff, Tome, Wind",7024,475,475,79,38,38,160,189,186,6624,4816
10104,ePC027_Chp3_Em01,Desert Eel,46,8,"Spear, Axe, Wind, Light",17090,456,456,79,77,77,156,189,202,8000,5547
10116,ePC031_Chp1_Em01,Mutant Mushroom,12,5,"Spear, Dagger, Tome, Fire, Dark",1680,205,205,26,16,16,99,103,113,58,383
10122,ePC034_Chp2_Em01,Grace Mushroom,13,5,"Dagger, Axe, Tome, Fire, Light",1821,225,225,26,17,17,101,104,115,68,484
10123,ePC034_Chp3_Em01,Wadim's Minion,14,5,"Dagger, Bow, Tome, Fire, Lightning",3597,209,163,29,34,6,92,95,116,108,805
10124,ePC034_Chp4_Em01,Wadim's Minion,15,5,"Dagger, Bow, Tome, Fire, Lightning",3338,193,150,29,33,6,91,94,115,94,666
10125,ePC034_Chp4_Em02,Wadim's Minion,15,5,"Dagger, Bow, Tome, Fire, Lightning",3338,193,150,29,33,6,91,94,115,94,666
10126,ePC035_Chp1_Em01,Ruffian,12,5,"Spear, Bow, Fan, Lightning, Light",2519,205,205,26,16,16,99,103,113,80,527
10128,ePC037_Chp1_Em01,Ruffian,30,8,"Sword, Dagger, Fan, Wind, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10129,ePC037_Chp1_Em02,Ruffian,30,8,"Sword, Bow, Tome, Fire, Light",5455,353,353,57,26,26,126,136,142,2605,3943
10130,ePC037_Chp2_Em01,Sea Birdking,31,9,"Staff, Tome, Fan, Light, Dark",4150,369,369,57,28,28,132,146,150,2441,3264
10138,ePC040_Chp1_Em01,Udo,43,10,"Dagger, Staff, Fan, Wind, Dark",22103,535,535,75,39,39,163,194,190,17373,12460
10139,ePC040_Chp2_Em01,Udo,44,11,"Dagger, Staff, Fan, Wind, Dark",24558,535,535,75,44,44,193,212,209,19111,13706
10140,ePC040_Chp2_Em02,Udo's Minion,44,10,"Dagger, Bow, Tome, Wind, Light",11702,386,300,75,72,13,140,163,179,8214,6160
10141,ePC042_Chp4_Em01,Merchant,9,5,"Sword, Staff, Tome, Wind, Dark",2042,103,133,18,8,28,78,81,110,59,524
10142,ePC042_Chp4_Em02,Merchant's Minion,9,5,"Axe, Bow, Tome, Ice, Light",609,116,116,18,12,12,91,97,107,5,257
20005,ePC042_Chp4_Em03,Merchant's Minion,9,5,"Axe, Bow, Tome, Ice, Light",609,116,116,18,12,12,91,97,107,5,257
10145,ePC044_Chp2_Em01,Highland Ratkin,51,10,"Sword, Staff, Fan, Wind, Light",11115,618,618,102,47,47,189,235,224,10128,6022
10224,ePC044_Chp4_Em01,Rock Goat,53,10,"Sword, Spear, Fan, Fire, Wind",12348,656,656,102,49,49,195,246,233,12464,6119
10146,ePC046_Chp2_Em01,Lord of the Flies,41,9,"Spear, Bow, Ice, Wind",6696,462,462,71,37,37,158,184,183,6299,4648
10147,ePC046_Chp4_Em01,Trial Reptalion,43,10,"Axe, Staff, Lightning, Dark",9824,419,326,75,77,14,148,176,190,6950,4984
10148,ePC047_Chp2_Em01,Marmot,7,5,"Sword, Spear, Dagger, Staff, Fire, Light",1296,125,125,16,12,12,119,116,109,40,379
10149,ePC047_Chp4_Em01,Forest Fox,9,5,"Dagger, Staff, Fan, Wind",1674,143,143,18,12,12,122,117,111,46,382
20249,ePC048_Chp4_Em01,Thieving Ratkin,11,5,"Dagger, Axe, Staff, Fire, Lightning, Light",1538,192,192,22,16,16,98,102,112,53,384
10150,ePC049_Chp2_Em01,Snow Yak,7,5,"Spear, Staff, Tome, Lightning",1296,125,97,16,27,5,85,89,109,40,379
10151,ePC049_Chp4_Em01,Trial Frost Bear,9,5,"Axe, Tome, Fire, Light",1674,143,111,18,28,5,87,90,111,46,382
10155,ePC055_Chp2_Em01,Giant Eagle,31,9,"Spear, Bow, Fan, Light",5533,316,316,57,24,24,168,172,150,2441,3264
10156,ePC055_Chp4_Em01,Trial Great Condor,33,9,"Spear, Axe, Tome, Ice, Lightning",6089,328,328,60,26,26,174,180,156,2714,3648
20006,ePC057_Chp2_Em01,Thief,7,5,"Dagger, Axe, Ice, Light",1034,129,129,16,13,13,92,97,108,29,387
20007,ePC057_Chp2_Em02,Thief,7,5,"Sword, Dagger, Fan, Lightning, Light",1034,129,129,16,13,13,92,97,108,29,387
10157,ePC057_Chp4_Em01,Thief,9,5,"Dagger, Axe, Ice, Light",1458,145,145,18,14,14,94,98,109,55,521
10158,ePC057_Chp4_Em02,Thief,9,5,"Sword, Dagger, Fan, Lightning, Light",1458,145,145,18,14,14,94,98,109,55,521
10159,ePC058_Chp2_Em01,Giant Sheep,7,5,"Spear, Bow, Staff, Fire",1296,125,97,16,27,5,85,89,109,40,379
10160,ePC058_Chp4_Em01,Trial Raging Rhino,9,4,"Sword, Spear, Staff, Wind, Dark",2510,143,143,18,26,26,87,90,111,46,382
10161,ePC061_Chp2_Em01,Spiked Skink,43,10,"Sword, Dagger, Staff, Dark",9824,419,326,75,77,14,148,176,190,6950,4984
10162,ePC061_Chp4_Em01,Trial Sandworm,45,7,"Spear, Bow, Wind, Light",16214,443,443,79,76,76,153,184,198,7600,5320
10163,ePC064_Chp2_Em01,Mutant Mushroom,7,5,"Dagger, Tome, Fire, Dark",1296,125,97,16,27,5,85,89,109,40,379
10164,ePC064_Chp4_Em01,Trial Demon Deer,9,5,"Sword, Dagger, Bow, Lightning, Dark",1674,143,143,18,12,12,122,117,111,46,382
20252,ePC081_Chp1_Em01,Flatlands Froggen,42,9,"Axe, Bow, Staff, Tome, Ice, Light",7024,475,475,75,38,38,160,189,186,6624,4816
20253,ePC081_Chp3_Em01,Kidnapper's Minion,44,10,"Sword, Bow, Tome, Fire, Light",12877,430,317,75,76,14,145,171,186,9108,6622
20254,ePC081_Chp3_Em02,Kidnapper's Minion,44,10,"Sword, Bow, Tome, Fire, Light",12877,430,317,75,76,14,145,171,186,9108,6622
20256,ePC081_Chp4_Em01,Lord Deptus,45,11,"Spear, Staff, Tome, Lightning, Dark",22000,380,308,75,73,13,143,167,183,20006,14168
20255,ePC081_Chp4_Em02,Kidnapper Ringleader,45,10,"Sword, Bow, Tome, Fire, Lightning",17000,550,500,75,45,45,195,216,214,8661,6391
20385,ePC083_Chp1_Em01,Thief,52,10,"Sword, Dagger, Fan, Wind, Light",32514,683,637,102,48,48,192,240,229,11296,6071
20386,ePC083_Chp3_Em01,Treasure Guard,54,11,"Dagger, Axe, Fan, Fire, Wind",19468,520,695,102,28,96,157,197,229,11296,6071
20387,ePC083_Chp3_Em02,Treasure Guard (Large),54,11,"Sword, Dagger, Fan, Fire, Wind",31258,675,630,102,109,109,122,218,298,11296,6071
20388,ePC083_Chp4_Em01,Gaffney,55,14,"Spear, Dagger, Fire, Ice, Wind",53527,710,675,102,74,112,216,262,262,37488,16961
20389,ePC083_Chp4_Em02,Gaffney's Minion (Red),55,9,"Sword, Dagger, Fan, Fire, Lightning",14256,680,531,102,65,65,182,224,215,8880,5987
20390,ePC083_Chp4_Em03,Gaffney's Minion (Green),55,9,"Spear, Dagger, Tome, Fire, Lightning",14298,680,531,102,65,65,182,224,215,8880,5987
20452,ePC070_Chp4_Em01,Peacock the Thief,50,14,"Spear, Axe, Tome, Wind, Dark",61288,575,580,83,31,31,187,234,242,24810,16680
30655,PC068_Chp3_Em01,Paynes's Minion,59,10,"Spear, Axe, Bow, Fan, Lightning, Dark",24177,681,681,113,35,35,218,244,275,55400,10948
30656,PC068_Chp4_Em01,Paynes,60,16,"Sword, Dagger, Fan, Fire, Wind, Dark",72387,631,688,125,38,38,214,269,296,176800,33820
30657,PC068_Chp4_Em02,Paynes's Minion,60,10,"Spear, Axe, Bow, Fan, Lightning, Dark",24177,681,681,125,35,35,222,248,265,0,0
10167,Enemy_HD_Rank01_Zako01,Vicious Ice Wisp,21,5,"Sword, Spear, Fan, Fire, Lightning, Dark",1190,288,296,49,72,72,111,90,201,1150,1050
10168,Enemy_HD_Rank01_Zako02,Vicious Avalanche Mushroom,22,5,"Dagger, Axe, Tome, Fan, Fire, Light",1320,296,288,54,80,80,118,125,201,900,1200
10169,Enemy_HD_Rank01_Zako03,Vicious Ice Lizardman III,23,4,"Sword, Dagger, Tome, Fire, Wind",1390,296,288,54,80,80,113,117,201,900,1200
10170,Enemy_HD_Rank01_Zako04,Vicious Frost Fox,24,4,"Spear, Axe, Staff, Tome, Fire, Lightning",1260,312,304,54,72,72,128,103,201,1000,1140
10171,Enemy_HD_Rank01_Boss01,Vicious Ice Lizardking III,25,11,"Sword, Axe, Bow, Fan, Fire, Wind",4700,400,336,57,64,64,121,98,193,2300,6900
10180,Enemy_HD_Rank02_Zako01,Vicious Vampire Bat,31,5,"Sword, Bow, Tome, Ice, Light",1390,400,390,57,150,150,138,111,213,2000,1225
10181,Enemy_HD_Rank02_Zako02,Vicious Mortal Mushroom,32,5,"Sword, Axe, Staff, Tome, Fire",1390,410,400,60,140,140,132,97,213,2000,1330
10182,Enemy_HD_Rank02_Zako03,Vicious Forest Ratkin III,33,4,"Spear, Dagger, Staff, Fan, Ice, Lightning",1460,420,410,60,150,150,113,125,213,1850,1400
